"theDate","opening","opening","highest","lowest","closing","volume","marketcap","CoinSymbol","CoinDesc"
"2022-12-16",3.4082338809967,3.4082338809967,3.4120819568634,3.30961608886719,3.33385109901428,2092966,353777664,"GT",""
"2022-12-16",0.4213019436,0.4213019436,0.4337325576,0.3526889342,0.3647827598,25165236.26,62826529,"HFT",""
"2022-12-16",0.0465539991855621,0.0465539991855621,0.0476169995963573,0.0463970005512238,0.047155999,89053,1406062,"MAPS",""
"2022-12-16",13.3039035797119,13.3039035797119,13.5329809188843,13.063588142395,13.5287017822266,2061958,16570420,"MSOL",""
"2022-12-16",0.0165190007537603,0.0165190007537603,0.0176139995455742,0.016421,0.0173499993979931,97252,528981,"OXY",""
"2022-12-16",0.00138949239823,0.00138949239823,0.00146524758564,0.00122976971882,0.00124241107823,23808.66,0,"RXD",""
"2022-12-16",0.175871998071671,0.175871998071671,0.187067002058029,0.166890993714333,0.174732998013496,8692986,8602705,"SRM",""
"2022-12-17",0.070032001,0.070032001,0.070312001,0.069458999,0.069975004,199692,15615850,"ALEPH",""
"2022-12-17",4.0943808555603,4.0943808555603,4.1416164184,4.00098896026611,4.0947664252,77162682.75,1418795392,"APT",""
"2022-12-17",0.331883996725082,0.331883996725082,0.341477990150452,0.310909986495972,0.314554005861282,5457796,17729836,"FIDA",""
"2022-12-17",1.07892501354218,1.07892501354218,1.11757397651672,1.03576099872589,1.04046702384949,4344784,344106144,"FTT",""
"2022-12-17",3.33391094207764,3.33391094207764,3.40719890594482,3.33342409133911,3.37991690635681,498422,353777664,"GT",""
"2022-12-17",0.3636689762,0.3636689762,0.3720270588,0.3447960425,0.3676541763,28245386.28,63531883,"HFT",""
"2022-12-17",0.047155999,0.047155999,0.048059002,0.046142001,0.047741,92408,1406062,"MAPS",""
"2022-12-17",13.5286531448364,13.5286531448364,13.5921649932861,13.3444471359253,13.5054950714111,1018459,16570420,"MSOL",""
"2022-12-17",0.0173499993979931,0.0173499993979931,0.019166000187397,0.016992999240756,0.0190370008349419,212978,528981,"OXY",""
"2022-12-17",0.00124238731524,0.00124238731524,0.0013002136989,0.00108054045112,0.00124009284526,21802.94,0,"RXD",""
"2022-12-17",0.174730002880096,0.174730002880096,0.17925700545311,0.172101005911827,0.175652995705605,12513805,8602705,"SRM",""
"2022-12-18",0.069944002,0.069944002,0.070106,0.067354001,0.067594998,206834,15615850,"ALEPH",""
"2022-12-18",4.0943808899,4.0943808899,4.11360597610474,4.0009890055,4.0588128205,68992404,1418795392,"APT",""
"2022-12-18",0.314512997865677,0.314512997865677,0.325940012931824,0.294124007225037,0.29593300819397,4702241,17729836,"FIDA",""
"2022-12-18",1.04088997840881,1.04088997840881,1.06869196891785,0.880487024784088,0.959279000759125,7124106,344106144,"FTT",""
"2022-12-18",3.38015294075012,3.38015294075012,3.39953207969666,3.35879802703857,3.37054491043091,2392403,353777664,"GT",""
"2022-12-18",0.3676362096,0.3676362096,0.3676362096,0.3498780979,0.3616402844,14982290.34,62503609,"HFT",""
"2022-12-18",0.047882002,0.047882002,0.048565998673439,0.0445550009608269,0.0454589985311031,67552,1406062,"MAPS",""
"2022-12-18",13.5054836273193,13.5054836273193,13.5889320373535,12.7312088012695,12.9245567321777,1837109,16570420,"MSOL",""
"2022-12-18",0.0190999992191792,0.0190999992191792,0.019237,0.0176010001450777,0.018267,147786,528981,"OXY",""
"2022-12-18",0.00124005911641,0.00124005911641,0.00130006615947,0.00117097940877,0.00123071772497,7647.61,0,"RXD",""
"2022-12-18",0.175639003515244,0.175639003515244,0.180243000388145,0.158326998353004,0.161110997200012,6991507,8602705,"SRM",""
"2022-12-19",0.067498997,0.067498997,0.068859003,0.064672999,0.064988002,307521,15615850,"ALEPH",""
"2022-12-19",0.1888536203,0.1888536203,0.1912466362,0.1633231848,0.1658717671,299512334.01,1183786694.88,"ALGO",""
"2022-12-19",4.0593440522,4.0593440522,4.113605674,3.80377411842346,3.90163588523865,68992404.22,1418795392,"APT",""
"2022-12-19",7.7235469767,7.7235469767,7.8286960042,6.1829740039,6.3348429317,92507639.26,211550186,"AR",""
"2022-12-19",0.1308288878,0.1308288878,0.1323081161,0.1229689806,0.1300511164,22357747.16,120914080,"AUDIO",""
"2022-12-19",11.9256179706,11.9256179706,12.079202803,11.2779695362,11.6845927369,722369378.11,3637468062.45,"AVAX",""
"2022-12-19",0.4925372586,0.4925372586,0.6182254349,0.4069387251,0.6174017515,12511476.6,59416791,"AXL",""
"2022-12-19",0.2666049022,0.2666049022,0.2920503699,0.2577474411,0.2666683698,21244165.47,68007774,"BICO",""
"2022-12-19",0.8957969961,0.8957969961,0.9724741334,0.8783988541,0.9010006087,4215890.2,116971847,"BTRST",""
"2022-12-19",0.00762785380178,0.00762785380178,0.00803268462858,0.00713210986322,0.00794635837293,4875333.82,47944779.84,"CCD",""
"2022-12-19",0.5282027811,0.5282027811,0.5394581942,0.4788068609,0.5020396306,78390547.52,240392705,"CELO",""
"2022-12-19",0.1179929282,0.1179929282,0.1196993123,0.1049103817,0.1106169806,435670270.92,678898249.99,"CHZ",""
"2022-12-19",33.7538365804,33.7538365804,34.2855366965,31.3109574262,31.8297827932,90335683.32,231311870,"COMP",""
"2022-12-19",0.1024298053,0.1024298053,0.1034732401,0.095217415,0.1010213448,27408652.5,42799902,"DODO",""
"2022-12-19",4.6638043461,4.6638043461,4.7015168797,4.3812839328,4.4930441007,819989823.09,5168182598.75,"DOT",""
"2022-12-19",0.00042804346192,0.00042804346192,0.00051026027971,0.00037679364338,0.00038686289122,637117.6,2456644,"EDG",""
"2022-12-19",38.9008437585,38.9008437585,39.240575204,32.93286759,33.6330131838,163383472.17,803000931.62,"EGLD",""
"2022-12-19",0.29593899846077,0.29593899846077,0.332863986,0.295152992010117,0.313955008983612,6442151,17729836,"FIDA",""
"2022-12-19",0.7660400108,0.7660400108,0.7802303363,0.7170286583,0.7451035981,112039194.51,772076348.36,"FLOW",""
"2022-12-19",0.1375689714,0.1375689714,0.1446528614,0.1262376186,0.134351285,1890212.62,26262922,"FORT",""
"2022-12-19",0.0283230902,0.0283230902,0.0290747695,0.0277672623,0.0286855099,541100.84,10818859,"FOX",""
"2022-12-19",0.2056764754,0.2056764754,0.2080463121,0.1922770601,0.2027147143,301939115.45,561034286.8,"FTM",""
"2022-12-19",0.960744023323059,0.960744023323059,0.988294005393982,0.896077990531921,0.938125014305115,4730871,344106144,"FTT",""
"2022-12-19",0.0604710465,0.0604710465,0.0641618735,0.05878097,0.0623655643,2397499.51,3432945.13,"FUSE",""
"2022-12-19",0.1127291173,0.1127291173,0.1135448895,0.1001618638,0.1019275844,11776110.48,4299822,"GF",""
"2022-12-19",0.0576121202,0.0576121202,0.0589275004,0.0542042541,0.057824327,79035701.21,503949610,"GRT",""
"2022-12-19",3.37240505218506,3.37240505218506,3.43905210494995,3.36080503463745,3.43130302429199,2548064,353777664,"GT",""
"2022-12-19",0.0438893773,0.0438893773,0.044255351,0.0403271266,0.0435136196,75501808.97,1089475391.16,"HBAR",""
"2022-12-19",0.3617246532,0.3617246532,0.3622501305,0.3127147973,0.3204747485,15615386.42,55566116,"HFT",""
"2022-12-19",0.00566973221463,0.00566973221463,0.00583831666963,0.00493258970889,0.00530162891532,11241889.85,81765774.16,"KAS",""
"2022-12-19",0.9138141202,0.9138141202,0.9637357487,0.8807712881,0.9068055271,17962493.77,193083953.51,"KDA",""
"2022-12-19",0.0772930488,0.0772930488,0.0829849261,0.0718495226,0.076243214,5473786.27,65627282,"KEEP",""
"2022-12-19",0.045286998,0.045286998,0.048147,0.0450929999351501,0.0469110012054443,57110,1406062,"MAPS",""
"2022-12-19",0.4746621697,0.4746621697,0.506284331,0.4607414519,0.4668934268,45703356.98,366555986,"MINA",""
"2022-12-19",12.9245872497559,12.9245872497559,13.3773536682129,12.9039325714111,13.297402381897,1445631,16570420,"MSOL",""
"2022-12-19",1.365568644,1.365568644,1.3826593236,1.2427870455,1.3313853982,370924857.9,1123853505,"NEAR",""
"2022-12-19",0.018267,0.018267,0.0187899991869926,0.017585,0.0177190005779266,129579,528981,"OXY",""
"2022-12-19",1.6728935408,1.6728935408,1.9291264459,1.4775137937,1.6784869344,132394284.99,81960485,"RAD",""
"2022-12-19",1.8308833908,1.8308833908,1.8829720429,1.6437263846,1.7473373969,2843363.59,25233342,"RARI",""
"2022-12-19",0.2470343994,0.2470343994,0.248193196,0.224551883,0.2344829087,2647615.74,123576276,"RBN",""
"2022-12-19",0.00843690063074,0.00843690063074,0.00851960471711,0.00775957873369,0.0079527854754,5130883.37,29138344,"RLY",""
"2022-12-19",1.9099202701,1.9099202701,1.9980815261,1.8659969212,1.884253031,6388485.79,18324326,"ROUTE",""
"2022-12-19",0.00324185511603,0.00324185511603,0.00333201798694,0.00299182669689,0.00300628139316,34956508.36,127172689,"RSR",""
"2022-12-19",0.1108801454,0.1108801454,0.1126268764,0.1018425835,0.1037470868,5089393.15,36074449,"RSS3",""
"2022-12-19",1.0063001284,1.0063001284,1.1140717733,0.9867299941,1.0256837463,348075.48,29591660,"RSV",""
"2022-12-19",0.00123071034858,0.00123071034858,0.00133912549755,0.0012301314781,0.00126344253614,11080.52,0,"RXD",""
"2022-12-19",34.9359977681,34.9359977681,38.1735172456,30.3186774012,32.3323076635,160324.52,2974013,"SFI",""
"2022-12-19",12.4158496888,12.4158496888,12.5669231933,11.239623954,11.3879025247,1197975181.19,4180006175.81,"SOL",""
"2022-12-19",0.161101996898651,0.161101996898651,0.169718995690346,0.158460006117821,0.162937000393867,8106414,8602705,"SRM",""
"2022-12-19",1.5999435733,1.5999435733,1.7265066045,1.4892988591,1.5858433114,63796947.8,109339797,"UMA",""
"2022-12-19",0.8358321026,0.8358321026,0.8456303749,0.7633762648,0.7795867666,2991359.73,29416582,"VEGA",""
"2022-12-19",2.494605284e-05,2.494605284e-05,2.516207539e-05,2.280026207e-05,2.389662624e-05,30223633.01,460288413.22,"XEC",""
"2022-12-19",0.0354753683,0.0354753683,0.0356154596,0.0342126281,0.0346287465,1517827.6,348450123.44,"XRD",""
"2022-12-19",0.016656457,0.016656457,0.0173858481,0.0145089068,0.0149286087,92417270.4,10932714,"ZBC",""
"2022-12-20",0.065012001,0.065012001,0.065972999,0.064271003,0.064342998,227941,15615850,"ALEPH",""
"2022-12-20",3.90114402770996,3.90114402770996,3.9204731529,3.8037737136,3.9016360609,62564290.73,1418795392,"APT",""
"2022-12-20",0.313881993293762,0.313881993293762,0.321938008069992,0.305514991283417,0.307779998,2461926,17729836,"FIDA",""
"2022-12-20",0.938134014606476,0.938134014606476,0.938585996627808,0.860895991325378,0.873704016208649,4393352,344106144,"FTT",""
"2022-12-20",3.43144488334656,3.43144488334656,3.43311905860901,3.38961791992188,3.40899896621704,2112588,353777664,"GT",""
"2022-12-20",0.3198580166,0.3198580166,0.3341526599,0.3169315908,0.3322228395,14204144.41,57861263,"HFT",""
"2022-12-20",0.0468840003013611,0.0468840003013611,0.046935,0.045669001,0.04586,72439,1406062,"MAPS",""
"2022-12-20",13.2974338531494,13.2974338531494,13.3288154602051,12.9591026306152,13.1132202148438,1309548,16570420,"MSOL",""
"2022-12-20",0.017717,0.017717,0.01811,0.0173950009047985,0.0178239997476339,57024,528981,"OXY",""
"2022-12-20",0.00126343315093,0.00126343315093,0.00132574934492,0.00115041076908,0.00122970287661,17748.25,0,"RXD",""
"2022-12-20",0.162983000278473,0.162983000278473,0.18512399494648,0.162760004401207,0.167161002755165,51149947,8602705,"SRM",""
"2022-12-21",0.064346001,0.064346001,0.065430999,0.064026996,0.064231999,180462,15615850,"ALEPH",""
"2022-12-21",3.9011437309,3.9011437309,3.9011437309,3.6921093068,3.763809287,60949761,1418795392,"APT",""
"2022-12-21",0.307788997888565,0.307788997888565,0.311672985553741,0.297699004411697,0.30961400270462,3256468,17729836,"FIDA",""
"2022-12-21",0.873973012,0.873973012,1.12719798088074,0.835624992847443,1.02716195583344,22418557,344106144,"FTT",""
"2022-12-21",3.40861511230469,3.40861511230469,3.44309997558594,3.38217210769653,3.41209411621094,1810916,353777664,"GT",""
"2022-12-21",0.3322156554,0.3322156554,0.3345807485,0.3138070896,0.3287745187,11341702.03,57303025,"HFT",""
"2022-12-21",0.0458820015192032,0.0458820015192032,0.046015002,0.044216,0.045373999,56475,1406062,"MAPS",""
"2022-12-21",13.10706615448,13.10706615448,13.1523962020874,12.6964387893677,12.715612411499,1240415,16570420,"MSOL",""
"2022-12-21",0.017825,0.017825,0.0182789992541075,0.0175700001418591,0.0177810005843639,52434,528981,"OXY",""
"2022-12-21",0.0012296791088,0.0012296791088,0.00130128739738,0.00114481544191,0.00117993107116,10105.44,0,"RXD",""
"2022-12-21",0.167147994041443,0.167147994041443,0.172097995877266,0.153931006789207,0.157251998782158,22258313,8602705,"SRM",""
"2022-12-22",0.064248003,0.064248003,0.064732,0.063501999,0.063743003,238797,15615850,"ALEPH",""
"2022-12-22",3.7637889975,3.7637889975,3.80799007415771,3.69536304473877,3.74971199035645,60949760.86,1418795392,"APT",""
"2022-12-22",0.309641003608704,0.309641003608704,0.312516003847122,0.302789002656937,0.303213000297546,2377765,17729836,"FIDA",""
"2022-12-22",1.02713298797607,1.02713298797607,1.03828203678131,0.948058009,0.957005977630615,17088963,344106144,"FTT",""
"2022-12-22",3.41118788719177,3.41118788719177,3.41162204742432,3.36143803596497,3.38252806663513,1766243,353777664,"GT",""
"2022-12-22",0.32878354,0.32878354,0.3633151952,0.3262257462,0.3437862178,28581546.53,60006290,"HFT",""
"2022-12-22",0.045334,0.045334,0.045733999,0.044879001,0.045074001,56517,1406062,"MAPS",""
"2022-12-22",12.694803237915,12.694803237915,13.1543769836426,12.694803237915,12.819354057312,1029583,16570420,"MSOL",""
"2022-12-22",0.017739,0.017739,0.0181159991770983,0.016143,0.0174659993499517,61869,528981,"OXY",""
"2022-12-22",0.0011799338011,0.0011799338011,0.00126976114446,0.00114481146736,0.0011898868681,10829.07,0,"RXD",""
"2022-12-22",0.15718899667263,0.15718899667263,0.164851993322372,0.148963004350662,0.149525001645088,7843846,8602705,"SRM",""
"2022-12-23",0.063704997,0.063704997,0.064382002,0.063083999,0.063390002,237373,15615850,"ALEPH",""
"2022-12-23",3.74916791915894,3.74916791915894,3.807990227,3.6953631193,3.7497121498,38964027.4,1418795392,"APT",""
"2022-12-23",0.304250985383987,0.304250985383987,0.317512005567551,0.303831011,0.313158988952637,6523638,17729836,"FIDA",""
"2022-12-23",0.957504987716675,0.957504987716675,0.975670993328094,0.921085,0.924432992935181,5055004,344106144,"FTT",""
"2022-12-23",3.3833498954773,3.3833498954773,3.41149401664734,3.37294793128967,3.39648389816284,1585807,353777664,"GT",""
"2022-12-23",0.3438334827,0.3438334827,0.353061712,0.3347760592,0.3423303018,9293927.41,59828690,"HFT",""
"2022-12-23",0.045074001,0.045074001,0.045136001,0.041949,0.042635001,58546,1406062,"MAPS",""
"2022-12-23",12.828049659729,12.828049659729,12.8360118865967,12.1722955703735,12.3453340530396,1018096,16570420,"MSOL",""
"2022-12-23",0.0174649991095066,0.0174649991095066,0.0178629998117685,0.0165619999170303,0.0176289994269609,65157,528981,"OXY",""
"2022-12-23",0.00118987688888,0.00118987688888,0.00135177614393,0.00118984587466,0.00121836059233,9475.07,0,"RXD",""
"2022-12-23",0.149520993232727,0.149520993232727,0.160854995250702,0.147550001740456,0.152822002768517,6926150,8602705,"SRM",""
"2022-12-24",0.063415997,0.063415997,0.063919999,0.062698998,0.062994003,201202,15615850,"ALEPH",""
"2022-12-24",3.749168194,3.749168194,3.7740273247,3.695123638,3.7048913882,40978183,1418795392,"APT",""
"2022-12-24",0.313165992498398,0.313165992498398,0.314318001270294,0.300119013,0.303488999605179,4412545,17729836,"FIDA",""
"2022-12-24",0.92443197965622,0.92443197965622,0.935517013072968,0.894370019435883,0.894657015800476,2577835,344106144,"FTT",""
"2022-12-24",3.39632391929626,3.39632391929626,3.41239809989929,3.38070607185364,3.39491009712219,1681055,353777664,"GT",""
"2022-12-24",0.3423238702,0.3423238702,0.3462505248,0.3362153939,0.3406724858,9867476.56,59613573,"HFT",""
"2022-12-24",0.042675,0.042675,0.0447809994220734,0.042557001,0.0442730002105236,67876,1406062,"MAPS",""
"2022-12-24",12.3453149795532,12.3453149795532,12.5515260696411,12.2611446380615,12.3384141921997,564696,16570420,"MSOL",""
"2022-12-24",0.0178399998694658,0.0178399998694658,0.0178539995104074,0.0169089995324612,0.016960001,57007,528981,"OXY",""
"2022-12-24",0.00121836058536,0.00121836058536,0.00122572696801,0.00113245854024,0.00113664169613,6128.31,0,"RXD",""
"2022-12-24",0.152802005410194,0.152802005410194,0.160466000437737,0.148669004440308,0.152340993285179,10178101,8602705,"SRM",""
"2022-12-25",0.062982,0.062982,0.063611999,0.062509,0.062808998,205566,15615850,"ALEPH",""
"2022-12-25",3.7046725902,3.7046725902,3.7210093646,3.56214189529419,3.64532995223999,40978182.96,1418795392,"APT",""
"2022-12-25",0.303409993648529,0.303409993648529,0.307590007781982,0.301959007978439,0.304206013679504,2379999,17729836,"FIDA",""
"2022-12-25",0.894567012786865,0.894567012786865,1.01118302345276,0.893652021884918,0.9306960105896,7065306,344106144,"FTT",""
"2022-12-25",3.394855022,3.394855022,3.46477103233337,3.39237809181213,3.44462490081787,1993510,353777664,"GT",""
"2022-12-25",0.340687963,0.340687963,0.3593041391,0.3226537596,0.3362896617,16808593.81,58932807,"HFT",""
"2022-12-25",0.044312999,0.044312999,0.044750001,0.0421670004725456,0.042683002,57508,1406062,"MAPS",""
"2022-12-25",12.345498085022,12.345498085022,12.4586954116821,12.0787925720215,12.2599573135376,903659,16570420,"MSOL",""
"2022-12-25",0.0169590003788471,0.0169590003788471,0.017286001,0.0163080003112555,0.0163080003112555,60163,528981,"OXY",""
"2022-12-25",0.00113663802869,0.00113663802869,0.00118746001578,0.00113630581392,0.00114510498973,6736.69,0,"RXD",""
"2022-12-25",0.152411997318268,0.152411997318268,0.157994002103806,0.147464007139206,0.149315997958183,6532238,8602705,"SRM",""
"2022-12-26",0.062766001,0.062766001,0.070841998,0.062609002,0.064995997,431070,15615850,"ALEPH",""
"2022-12-26",0.1658731112,0.1658731112,0.1785762661,0.1608987812,0.1774660407,270798153.45,1266736278.25,"ALGO",""
"2022-12-26",3.64593005180359,3.64593005180359,3.66898393630981,3.5621423425,3.6453299635,39738541,1418795392,"APT",""
"2022-12-26",6.3345767769,6.3345767769,6.7344327902,6.0949589084,6.3592495289,58474234.73,212365237,"AR",""
"2022-12-26",0.1300402692,0.1300402692,0.1342208752,0.1249588813,0.1327793353,28582201.53,124279386,"AUDIO",""
"2022-12-26",11.684330383,11.684330383,11.7802085271,10.6510602464,10.8659151387,828591898.66,3385625121.75,"AVAX",""
"2022-12-26",0.6178053558,0.6178053558,0.6186755377,0.4913157652,0.5039039322,8258785.41,54825511,"AXL",""
"2022-12-26",0.2666682715,0.2666682715,0.2963710817,0.2614129596,0.270100816,26776178.21,71517876,"BICO",""
"2022-12-26",0.9010247857,0.9010247857,0.9895693181,0.8221575281,0.9268809052,4462955.18,120331741,"BTRST",""
"2022-12-26",0.0079489868141,0.0079489868141,0.00803693985993,0.00626125339582,0.00688401388588,5132425.88,41535067.35,"CCD",""
"2022-12-26",0.502055285,0.502055285,0.502055285,0.4523270594,0.4806634304,57366488.91,232278880,"CELO",""
"2022-12-26",0.1106153359,0.1106153359,0.1115228476,0.0977238559,0.1010645333,369805796.96,671787229.04,"CHZ",""
"2022-12-26",31.8274402359,31.8274402359,33.3691614792,30.0057161367,31.5836589499,135797237.76,229523250,"COMP",""
"2022-12-26",0.1010239167,0.1010239167,0.1072525283,0.0915128184,0.0942955103,34395655.08,40431619,"DODO",""
"2022-12-26",4.4935010815,4.4935010815,4.5770065824,4.2392122141,4.3708162005,792235662.3,5035576982.99,"DOT",""
"2022-12-26",0.00038705113511,0.00038705113511,0.00043022417026,0.0003812568786,0.00040156986486,591942.09,2550036,"EDG",""
"2022-12-26",33.6236460275,33.6236460275,34.3528063987,32.5666314316,32.9506407853,109953146.84,787677189.8,"EGLD",""
"2022-12-26",0.304208010435104,0.304208010435104,0.305965006351471,0.298868000507355,0.301862001419067,2292841,17729836,"FIDA",""
"2022-12-26",0.7450585747,0.7450585747,0.7745257982,0.6445753449,0.6569010111,156591059.11,680680828,"FLOW",""
"2022-12-26",0.1343701869,0.1343701869,0.1510331686,0.1249306189,0.1280493881,1857698.78,25031030,"FORT",""
"2022-12-26",0.0286985644,0.0286985644,0.028925375,0.0223273953,0.024014723,1131789.73,9057253,"FOX",""
"2022-12-26",0.2027037029,0.2027037029,0.2066376613,0.1945152844,0.2009142914,282088988.69,556103308.58,"FTM",""
"2022-12-26",0.931137979030609,0.931137979030609,0.95540201663971,0.916414022445679,0.923668026924133,4574953,344106144,"FTT",""
"2022-12-26",0.0623652629,0.0623652629,0.0631436408,0.0587758231,0.0588476237,1893204.2,3239298.24,"FUSE",""
"2022-12-26",0.1019440436,0.1019440436,0.1049368886,0.0804564856,0.0831688608,12152024.97,3508484,"GF",""
"2022-12-26",0.0578241141,0.0578241141,0.0608638136,0.0540657369,0.0565139117,101285061.49,492947082,"GRT",""
"2022-12-26",3.44485592842102,3.44485592842102,3.45144009590149,3.32925891876221,3.37173891067505,1775839,353777664,"GT",""
"2022-12-26",0.0435138022,0.0435138022,0.0442625995,0.035788005,0.0380839172,125407913.96,957314615.25,"HBAR",""
"2022-12-26",0.3363358994,0.3363358994,0.3383471996,0.3270388623,0.3355030747,8321923.26,58873301,"HFT",""
"2022-12-26",0.00530143597456,0.00530143597456,0.00538625691286,0.00425436691571,0.00518982053584,11154384.11,80963686.04,"KAS",""
"2022-12-26",0.9069553333,0.9069553333,0.9086432179,0.8607747785,0.8732573777,13729371.42,188053221.22,"KDA",""
"2022-12-26",0.0763088825,0.0763088825,0.0984929939,0.067722608,0.0758173494,6899076.23,65260714,"KEEP",""
"2022-12-26",0.042677,0.042677,0.042856,0.041866001,0.0421350002288818,53318,1406062,"MAPS",""
"2022-12-26",0.4668573225,0.4668573225,0.482096202,0.421411601,0.432848598,39001289.43,343073025,"MINA",""
"2022-12-26",12.2569398880005,12.2569398880005,12.4464912414551,11.6670637130737,12.0379266738892,1537984,16570420,"MSOL",""
"2022-12-26",1.331435624,1.331435624,1.373557707,1.2401355134,1.2758187256,323197512.82,1076948379,"NEAR",""
"2022-12-26",0.01639,0.01639,0.0171319991350174,0.0163250006735325,0.0169479995965958,54181,528981,"OXY",""
"2022-12-26",1.6785864624,1.6785864624,1.720759603,1.4599185027,1.4837143889,32591688.98,72449745,"RAD",""
"2022-12-26",1.7473536818,1.7473536818,1.7531477091,1.4953513859,1.5563814552,2497958.22,22475743,"RARI",""
"2022-12-26",0.234514947,0.234514947,0.2370679803,0.185684944,0.1903258614,3130594.99,100304800,"RBN",""
"2022-12-26",0.00796084166529,0.00796084166529,0.0081696096949,0.00718613607926,0.00780929588384,5311911.96,28612610,"RLY",""
"2022-12-26",1.8839004251,1.8839004251,1.8978471871,1.6590263871,1.6788030978,7091262.25,16465312,"ROUTE",""
"2022-12-26",0.00300622192385,0.00300622192385,0.00306079358087,0.00267199486483,0.00286329891782,36415637.22,121124198,"RSR",""
"2022-12-26",0.1036800608,0.1036800608,0.1059332667,0.1011184843,0.1042316222,4666111.97,36242929,"RSS3",""
"2022-12-26",1.025675195,1.025675195,1.0386947929,0.8784659274,0.9392638797,371119.13,27098389,"RSV",""
"2022-12-26",0.0011450954638,0.0011450954638,0.00118953462661,0.00105096348651,0.00107504595144,9761.18,0,"RXD",""
"2022-12-26",32.3614069798,32.3614069798,42.0625136312,23.5954499237,33.1628951101,254125.53,3050413,"SFI",""
"2022-12-26",11.3876901936,11.3876901936,11.4534102887,8.1412683001,9.9821727213,2913982701.31,3671464072.16,"SOL",""
"2022-12-26",0.149348005652428,0.149348005652428,0.156789004802704,0.143159002065659,0.144004002213478,5967383,8602705,"SRM",""
"2022-12-26",1.5858939671,1.5858939671,1.638274666,1.4723833971,1.5074007034,35158542.56,103931382,"UMA",""
"2022-12-26",0.7793614246,0.7793614246,0.9064623652,0.7711550982,0.9012946131,3156801.24,34521245,"VEGA",""
"2022-12-26",2.389788124e-05,2.389788124e-05,2.430147622e-05,2.107035285e-05,2.206147299e-05,39372301.54,425079737.47,"XEC",""
"2022-12-26",0.0346274625,0.0346274625,0.0348810555,0.0340476939,0.0342202982,2163206.33,344532202.68,"XRD",""
"2022-12-26",0.0149333004,0.0149333004,0.0149660232,0.0117750231,0.0121179942,61860632.18,8874408,"ZBC",""
"2022-12-27",0.065044999,0.065044999,0.070846997,0.064754002,0.066123001,338283,15615850,"ALEPH",""
"2022-12-27",3.6459301334,3.6459301334,3.6689840493,3.5445331333,3.5940999769,94132723,1418795392,"APT",""
"2022-12-27",0.301863998174667,0.301863998174667,0.305094987154007,0.28685998916626,0.288455009460449,1728046,17729836,"FIDA",""
"2022-12-27",0.921162009239197,0.921162009239197,0.925701975822449,0.869841993,0.886090993881226,4192950,344106144,"FTT",""
"2022-12-27",3.37216591835022,3.37216591835022,3.37693095207214,3.22315502166748,3.24484610557556,2287014,353777664,"GT",""
"2022-12-27",0.335568307,0.335568307,0.339069133,0.317611754,0.3280710416,6821654.38,57611205,"HFT",""
"2022-12-27",0.042130001,0.042130001,0.0431229993700981,0.0413670018315315,0.041864999,59646,1406062,"MAPS",""
"2022-12-27",12.0401735305786,12.0401735305786,12.2077913284302,10.3462724685669,10.589955329895,5439657,16570420,"MSOL",""
"2022-12-27",0.0169440004974604,0.0169440004974604,0.017382999882102,0.0155910002067685,0.015913,65225,528981,"OXY",""
"2022-12-27",0.00107501228338,0.00107501228338,0.0010976459309,0.00091414494593,0.00092412145517,15158.03,0,"RXD",""
"2022-12-27",0.143995002,0.143995002,0.154743000864983,0.139034003019333,0.142048999667168,7170250,8602705,"SRM",""
"2022-12-28",0.066119999,0.066119999,0.066904999,0.064346001,0.064815,269945,15615850,"ALEPH",""
"2022-12-28",3.5946122773,3.5946122773,3.6039972984,3.2100450366,3.2393183343,94132723.32,1418795392,"APT",""
"2022-12-28",0.288433998823166,0.288433998823166,0.304544985294342,0.287281006574631,0.292490005493164,3263764,17729836,"FIDA",""
"2022-12-28",0.885722994804382,0.885722994804382,0.887117981910706,0.843029022216797,0.860230982303619,3766980,344106144,"FTT",""
"2022-12-28",3.24510288238525,3.24510288238525,3.2621419429779,3.13296508789062,3.15646696090698,1152617,353777664,"GT",""
"2022-12-28",0.328267031,0.328267031,0.3285538673,0.2767560107,0.2913572366,11680087.97,51365045,"HFT",""
"2022-12-28",0.041864999,0.041864999,0.042454001,0.041407,0.042304002,56543,1406062,"MAPS",""
"2022-12-28",10.6115379333496,10.6115379333496,11.65838337,8.86447334289551,10.3701372146606,6898810,16570420,"MSOL",""
"2022-12-28",0.015913,0.015913,0.0164160002022982,0.0145439999178052,0.0151969995349646,75152,528981,"OXY",""
"2022-12-28",0.00092412535894,0.00092412535894,0.00096984749045,0.00079344508461,0.00080529439923,13254.84,0,"RXD",""
"2022-12-28",0.142076998949051,0.142076998949051,0.143334999680519,0.130538001656532,0.136822000145912,8238548,8602705,"SRM",""
"2022-12-29",0.064829998,0.064829998,0.065141998,0.060950998,0.063720003,250228,15615850,"ALEPH",""
"2022-12-29",3.2395405889,3.2395405889,3.4179220199585,3.13249707221985,3.4179220199585,98897504,1418795392,"APT",""
"2022-12-29",0.292515009641647,0.292515009641647,0.302621006965637,0.290973991155624,0.298680007457733,2672691,17729836,"FIDA",""
"2022-12-29",0.860193014144897,0.860193014144897,0.864751994609833,0.826642990112305,0.839048027992249,3608615,344106144,"FTT",""
